price,rooms,area,floor,total_floors,year,building_type_кирпичный,building_type_монолитный,building_type_панельный
88000000,4,92.1,9.0,12.0,2025.0,0,1,0
38500000,3,76.2,9.0,9.0,2016.0,0,1,0
41500000,2,45.5,3.0,5.0,1980.0,0,0,1
38500000,3,58.6,1.0,4.0,1965.0,0,0,1
22990000,1,40.2,3.0,9.0,2001.0,0,1,0
29000000,1,48.0,7.0,10.0,2022.0,0,1,0
30500000,2,63.6,4.0,9.0,2015.0,0,1,0
81000000,3,90.0,3.0,4.0,2021.0,1,0,0
45500000,2,55.0,3.0,6.0,2024.0,0,1,0
26500000,2,35.0,2.0,9.0,2024.0,0,1,0
30500000,3,75.0,9.0,10.0,2026.0,0,1,0
74900000,3,93.45,1.0,9.0,2026.0,0,1,0
150000000,4,110.0,3.0,13.0,2020.0,0,1,0
36000000,2,68.5,9.0,9.0,2021.0,0,0,0
83500000,4,102.0,3.0,12.0,2021.0,0,1,0
23000000,1,45.0,5.0,5.0,2016.0,0,1,0
30500000,1,44.1,6.0,13.0,2025.0,0,1,0
290000000,5,300.0,3.0,3.0,2022.0,1,0,0
26500000,1,38.0,2.0,5.0,2007.0,0,1,0
31000000,3,77.0,5.0,5.0,2022.0,0,1,0
109000000,4,90.0,2.0,8.0,1976.0,0,0,1
31200000,1,50.2,2.0,5.0,2023.0,0,1,0
129000000,3,115.1,2.0,3.0,2022.0,1,0,0
45000000,3,59.0,4.0,5.0,1975.0,0,0,1
31000000,2,70.5,10.0,12.0,2025.0,0,1,0
68000000,3,75.0,5.0,6.0,1990.0,1,0,0
211000000,4,174.0,4.0,6.0,2007.0,0,1,0
75000000,2,66.0,6.0,9.0,2025.0,0,1,0
38000000,2,56.0,6.0,6.0,1991.0,1,0,0
24000000,1,32.0,1.0,4.0,1965.0,0,0,1
58000000,3,78.1,3.0,16.0,2024.0,0,1,0
29000000,2,52.5,3.0,3.0,1989.0,1,0,0
32500000,2,42.6,8.0,10.0,2017.0,0,1,0
54000000,3,66.7,3.0,3.0,2022.0,1,0,0
45000000,2,60.0,10.0,10.0,2007.0,0,1,0
35000000,2,63.5,6.0,7.0,2025.0,0,1,0
37500000,2,51.7,5.0,5.0,1987.0,0,0,1
27000000,1,45.5,6.0,6.0,2021.0,0,0,0
31900000,2,63.0,9.0,10.0,2025.0,0,1,0
42500000,3,76.0,7.0,10.0,2023.0,0,1,0
53000000,2,66.3,2.0,3.0,2023.0,0,1,0
46500000,2,55.0,7.0,17.0,2023.0,0,1,0
42000000,1,35.1,5.0,5.0,1988.0,1,0,0
43500000,2,56.0,2.0,5.0,1991.0,1,0,0
67000000,3,75.0,8.0,9.0,1978.0,1,0,0
42700000,2,59.8,8.0,16.0,2023.0,0,1,0
26600000,2,35.0,8.0,9.0,2026.0,0,1,0
34500000,2,52.5,7.0,10.0,2021.0,0,1,0
51000000,3,61.0,4.0,4.0,1972.0,0,0,1
45000000,3,58.1,3.0,3.0,1965.0,1,0,0
44000000,2,53.8,11.0,20.0,2021.0,0,1,0
46000000,2,42.0,5.0,13.0,2025.0,0,1,0
46500000,2,55.0,13.0,18.0,2023.0,0,1,0
28000000,2,44.0,1.0,6.0,2023.0,0,0,0
25000000,2,49.4,1.0,2.0,1958.0,1,0,0
31900000,1,41.65,3.0,6.0,2025.0,0,1,0
39500000,3,74.3,6.0,6.0,2019.0,0,1,0
99700000,4,124.2,9.0,10.0,2006.0,0,1,0
41000000,3,60.0,4.0,9.0,2022.0,0,1,0
75000000,2,77.9,2.0,12.0,2025.0,0,1,0
71800000,4,95.2,6.0,9.0,1989.0,0,0,1
47500000,3,56.0,3.0,6.0,2024.0,0,1,0
32000000,1,40.0,4.0,6.0,2024.0,0,1,0
24500000,1,28.3,5.0,6.0,2026.0,0,1,0
72000000,3,94.0,1.0,14.0,2006.0,0,1,0
29000000,2,41.8,1.0,5.0,1985.0,0,0,1
87000000,3,143.0,17.0,20.0,2011.0,0,1,0
53000000,1,48.0,3.0,5.0,2016.0,0,1,0
29000000,1,45.0,8.0,12.0,2018.0,0,1,0
35500000,2,61.3,11.0,12.0,2024.0,0,1,0
80000000,4,92.7,5.0,9.0,1988.0,0,1,0
57000000,3,83.1,1.0,12.0,2022.0,0,1,0
34400000,1,38.0,2.0,6.0,2026.0,0,1,0
35500000,1,30.0,6.0,9.0,2025.0,0,1,0
16500000,1,20.0,3.0,5.0,1977.0,0,1,0
91000000,3,72.6,9.0,12.0,2021.0,0,1,0
40000000,3,71.0,4.0,5.0,1991.0,0,0,1
39000000,2,46.0,2.0,5.0,1985.0,0,0,1
20500000,1,38.0,6.0,7.0,2026.0,0,1,0
95000000,2,78.0,6.0,12.0,2023.0,0,1,0
45500000,3,88.0,1.0,12.0,2018.0,0,1,0
35500000,2,45.7,9.0,9.0,2023.0,0,1,0
34000000,2,57.0,1.0,9.0,2023.0,0,0,0
40500000,2,45.8,6.0,12.0,2024.0,0,1,0
62000000,3,114.0,1.0,15.0,2012.0,0,1,0
115000000,4,106.5,3.0,5.0,1970.0,1,0,0
63000000,2,58.6,2.0,5.0,1986.0,1,0,0
25100000,1,36.0,3.0,9.0,2021.0,0,1,0
26100000,1,47.0,5.0,9.0,2018.0,0,1,0
68000000,3,66.0,7.0,9.0,1996.0,0,1,0
29000000,2,64.0,5.0,6.0,2007.0,0,1,0
40000000,3,60.8,2.0,5.0,1982.0,0,0,1
25000000,1,34.0,1.0,4.0,1973.0,0,0,1
41500000,3,62.9,5.0,5.0,1975.0,0,0,1
32500000,2,59.0,12.0,12.0,2017.0,0,1,0
48000000,3,57.0,10.0,13.0,2024.0,0,1,0
65000000,3,77.0,1.0,4.0,1969.0,1,0,0
27500000,2,47.0,4.0,10.0,2022.0,0,0,0
73900000,2,100.0,4.0,9.0,1979.0,1,0,0
38500000,3,64.9,3.0,5.0,1984.0,0,0,1
90000000,2,123.6,7.0,13.0,2021.0,0,1,0
25000000,1,40.5,5.0,5.0,1993.0,0,0,1
34600000,2,52.5,2.0,5.0,1986.0,0,0,1
69000000,4,85.0,12.0,12.0,1986.0,0,1,0
30500000,1,38.7,10.0,10.0,2023.0,0,1,0
115000000,3,104.9,4.0,8.0,2015.0,0,1,0
48900000,2,55.0,4.0,9.0,2025.0,0,1,0
25500000,1,46.0,1.0,9.0,2015.0,0,1,0
22500000,1,31.0,6.0,10.0,2022.0,0,1,0
46000000,3,90.0,5.0,5.0,2011.0,0,1,0
46000000,3,83.3,7.0,9.0,2010.0,0,1,0
24000000,1,39.7,2.0,5.0,2018.0,0,0,0
23500000,1,47.5,6.0,9.0,2025.0,0,1,0
33000000,1,44.0,5.0,12.0,2021.0,0,1,0
285000000,4,170.0,2.0,7.0,2016.0,0,1,0
78500000,3,78.5,4.0,4.0,2020.0,1,0,0
32000000,1,37.2,6.0,9.0,1995.0,0,0,1
31000000,2,48.0,3.0,10.0,2021.0,0,1,0
18700000,1,34.9,1.0,6.0,2025.0,0,1,0
60000000,3,87.0,1.0,13.0,2018.0,0,1,0
18500000,1,30.7,10.0,10.0,2022.0,0,1,0
47000000,2,51.0,16.0,18.0,2023.0,0,1,0
56000000,4,88.6,5.0,5.0,1989.0,0,0,1
25000000,1,45.6,1.0,4.0,2016.0,0,0,0
23500000,1,31.1,10.0,10.0,2021.0,0,1,0
33000000,2,65.8,3.0,6.0,2009.0,0,0,0
67000000,2,71.4,8.0,16.0,2015.0,0,1,0
57000000,3,75.0,7.0,9.0,1989.0,0,0,1
20700000,1,29.0,4.0,10.0,2021.0,0,1,0
125000000,3,125.0,7.0,9.0,2018.0,0,1,0
69500000,4,104.0,2.0,5.0,2008.0,0,1,0
59900000,4,82.0,2.0,5.0,1986.0,0,0,1
51000000,3,73.0,3.0,10.0,2023.0,0,1,0
37800000,3,58.0,4.0,4.0,1962.0,0,0,1
24000000,1,41.0,1.0,8.0,2017.0,0,1,0
106000000,3,101.0,2.0,5.0,1980.0,1,0,0
40000000,2,60.9,15.0,18.0,2012.0,0,1,0
37000000,2,44.5,1.0,4.0,1971.0,0,0,1
40000000,2,55.0,1.0,12.0,2020.0,0,1,0
56000000,3,108.0,12.0,12.0,2007.0,0,1,0
77900000,4,105.0,1.0,4.0,1971.0,1,0,0
33000000,1,40.0,4.0,6.0,2010.0,0,1,0
37900000,3,64.7,2.0,5.0,1984.0,0,0,1
72000000,3,95.0,2.0,13.0,2023.0,0,1,0
75800000,3,84.0,2.0,10.0,2025.0,0,1,0
30500000,1,49.2,1.0,9.0,2023.0,0,1,0
58500000,2,43.0,7.0,20.0,2023.0,0,1,0
60000000,3,72.2,23.0,25.0,2007.0,0,1,0
46900000,2,52.0,3.0,3.0,2024.0,0,1,0
190000000,4,219.1,9.0,21.0,2011.0,0,1,0
50000000,3,86.0,1.0,3.0,2024.0,0,1,0
43000000,3,62.1,1.0,5.0,1978.0,0,0,1
53200000,2,84.46,12.0,12.0,2020.0,1,0,0
26500000,2,56.18,6.0,10.0,2024.0,0,1,0
16000000,1,20.0,5.0,5.0,1979.0,1,0,0
26500000,1,40.9,8.0,8.0,2017.0,0,1,0
28500000,1,45.0,3.0,12.0,2017.0,0,1,0
65000000,2,79.9,3.0,3.0,2025.0,0,0,0
96000000,3,101.4,1.0,5.0,2013.0,0,1,0
26500000,1,40.0,4.0,6.0,2023.0,0,1,0
31000000,2,56.3,3.0,7.0,2022.0,0,1,0
36000000,3,80.0,4.0,5.0,2021.0,0,0,1
40500000,3,68.6,5.0,5.0,1990.0,0,0,1
38000000,3,84.0,16.0,16.0,2010.0,0,0,0
58500000,2,64.0,4.0,9.0,2026.0,0,1,0
33500000,3,77.9,2.0,5.0,2020.0,0,1,0
39000000,2,54.0,9.0,12.0,2024.0,0,1,0
65000000,2,81.0,14.0,20.0,2022.0,0,1,0
18900000,1,34.0,3.0,3.0,2021.0,0,0,0
37500000,2,70.0,7.0,7.0,2024.0,0,1,0
61000000,3,80.0,2.0,10.0,2025.0,0,1,0
62000000,2,54.0,4.0,5.0,1990.0,1,0,0
75000000,2,62.0,2.0,30.0,2015.0,0,1,0
25000000,1,30.9,2.0,4.0,1970.0,0,0,1
42500000,3,55.2,11.0,13.0,2024.0,0,1,0
55000000,2,62.0,4.0,12.0,2024.0,0,1,0
57000000,3,65.0,3.0,4.0,1974.0,1,0,0
29000000,2,45.0,5.0,5.0,1976.0,0,0,1
20990000,1,33.0,5.0,7.0,2014.0,0,1,0
30500000,2,55.0,2.0,9.0,2024.0,0,1,0
170000000,3,100.0,7.0,19.0,2020.0,0,1,0
55000000,3,73.4,4.0,4.0,1968.0,1,0,0
40000000,3,69.0,5.0,5.0,1990.0,0,0,1
25000000,1,41.0,7.0,8.0,2017.0,0,1,0
53000000,1,48.0,3.0,5.0,2016.0,0,1,0
33000000,2,52.15,2.0,12.0,2026.0,0,1,0
76000000,3,80.0,6.0,16.0,2023.0,0,1,0
22000000,1,30.0,1.0,5.0,2019.0,0,0,0
17500000,1,23.0,3.0,5.0,1979.0,1,0,0
44000000,3,71.0,6.0,9.0,2020.0,0,1,0
20000000,1,30.0,1.0,10.0,2019.0,0,1,0
65500000,3,93.5,11.0,12.0,2025.0,0,1,0
46000000,2,61.4,10.0,12.0,2024.0,0,1,0
25000000,2,46.0,2.0,2.0,1974.0,1,0,0
65700000,4,102.1,1.0,5.0,1991.0,1,0,0
62000000,3,67.8,5.0,5.0,1989.0,1,0,0
55000000,3,65.3,5.0,5.0,1991.0,1,0,0
73000000,3,84.0,7.0,10.0,2022.0,0,1,0
55000000,4,93.0,5.0,6.0,1989.0,1,0,0
176000000,3,162.0,8.0,9.0,2004.0,0,1,0
32500000,3,63.0,4.0,5.0,1984.0,0,0,1
70000000,3,75.6,2.0,3.0,2025.0,0,1,0
28000000,1,46.4,6.0,9.0,2014.0,0,1,0
54500000,2,61.2,4.0,9.0,2025.0,0,1,0
22500000,1,30.1,1.0,2.0,1968.0,1,0,0
61500000,3,68.0,5.0,5.0,1991.0,1,0,0
21500000,1,29.16,3.0,6.0,2025.0,0,1,0
58000000,2,52.0,10.0,13.0,2025.0,0,1,0
60000000,3,110.0,5.0,5.0,2018.0,0,1,0
33100000,3,66.8,5.0,5.0,1984.0,1,0,0
55000000,4,97.6,4.0,5.0,1991.0,1,0,0
59000000,3,92.0,9.0,9.0,2021.0,0,1,0
88000000,2,90.6,9.0,9.0,2026.0,0,1,0
41800000,2,52.3,3.0,16.0,2023.0,0,1,0
205000000,4,280.0,1.0,3.0,2022.0,0,1,0
140000000,3,87.0,9.0,19.0,2020.0,0,1,0
78000000,2,80.0,2.0,6.0,2017.0,0,1,0
33500000,2,44.0,5.0,5.0,1973.0,0,0,1
73500000,2,78.8,13.0,13.0,2019.0,0,1,0
49000000,2,50.0,5.0,13.0,2022.0,0,1,0
13500000,1,19.0,8.0,8.0,1981.0,1,0,0
25000000,1,32.0,4.0,5.0,1978.0,0,0,1
108000000,4,125.0,4.0,17.0,2015.0,0,1,0
130000000,3,107.0,6.0,6.0,2011.0,1,0,0
57000000,3,74.0,7.0,9.0,1995.0,0,0,1
45500000,3,65.6,2.0,5.0,1974.0,0,0,1
99000000,2,56.0,15.0,19.0,2025.0,0,1,0
52000000,3,71.0,5.0,5.0,1987.0,1,0,0
61000000,3,84.0,1.0,4.0,2022.0,0,1,0
18500000,1,35.28,1.0,5.0,2026.0,0,1,0
45000000,3,55.0,1.0,5.0,1985.0,0,0,1
145000000,4,150.1,6.0,6.0,2009.0,0,1,0
42000000,2,48.5,4.0,11.0,2025.0,0,1,0
45000000,3,73.0,1.0,6.0,2022.0,0,1,0
68000000,3,82.1,10.0,13.0,2025.0,0,1,0
26500000,1,43.5,8.0,9.0,2018.0,0,1,0
85000000,3,80.0,14.0,16.0,2019.0,0,1,0
35500000,2,52.0,1.0,5.0,1991.0,0,0,1
60000000,4,82.5,4.0,4.0,1993.0,0,0,1
142880000,5,178.6,10.0,12.0,2025.0,0,1,0
19500000,1,36.0,4.0,6.0,2010.0,0,1,0
199836000,3,131.0,2.0,3.0,2022.0,0,1,0
50000000,2,66.0,10.0,11.0,2011.0,0,1,0
30900000,2,50.0,10.0,17.0,2025.0,0,1,0
37000000,3,58.4,2.0,4.0,1965.0,0,0,1
28700000,1,33.0,1.0,5.0,1981.0,0,0,1
46500000,2,56.0,1.0,9.0,1987.0,0,0,1
69000000,3,92.0,12.0,12.0,2024.0,0,1,0
30500000,2,42.0,3.0,4.0,1965.0,1,0,0
48000000,2,50.0,7.0,14.0,2023.0,0,1,0
109000000,3,128.0,6.0,9.0,2021.0,0,1,0
492000000,6,283.0,3.0,3.0,2018.0,0,1,0
35000000,2,40.0,2.0,2.0,1960.0,0,0,0
74500000,2,78.1,7.0,9.0,2021.0,0,1,0
61000000,4,108.4,10.0,10.0,2010.0,0,1,0
50400000,2,56.2,12.0,18.0,2023.0,0,1,0
33000000,2,59.5,9.0,10.0,2022.0,0,1,0
28500000,1,31.0,1.0,10.0,2021.0,0,1,0
36500000,2,50.5,11.0,13.0,2025.0,0,1,0
44500000,2,57.0,5.0,6.0,2024.0,0,1,0
21700000,1,30.0,7.0,9.0,2001.0,0,1,0
46000000,2,48.0,9.0,9.0,2021.0,0,1,0
34500000,1,44.0,2.0,9.0,2025.0,0,1,0
55000000,2,55.0,5.0,5.0,1995.0,0,0,1
40000000,3,82.0,9.0,9.0,2023.0,0,0,0
26500000,2,35.0,3.0,9.0,2025.0,0,1,0
37000000,2,53.6,5.0,9.0,2025.0,0,1,0
33000000,2,63.0,10.0,10.0,2021.0,0,1,0
70000000,3,102.0,18.0,20.0,2025.0,0,1,0
62000000,1,50.0,7.0,11.0,2018.0,0,1,0
38000000,2,58.0,2.0,9.0,1987.0,0,0,1
47000000,3,62.0,4.0,5.0,1981.0,0,0,1
47000000,3,62.0,4.0,5.0,1981.0,0,0,1
78000000,2,65.0,2.0,12.0,2019.0,0,1,0
47000000,1,49.4,9.0,20.0,2024.0,0,1,0
40700000,3,80.0,1.0,3.0,2011.0,1,0,0
39000000,3,88.0,9.0,10.0,2010.0,0,1,0
85000000,3,103.0,9.0,10.0,2019.0,0,1,0
125000000,3,125.7,8.0,20.0,2013.0,0,1,0
53000000,4,81.2,2.0,5.0,1982.0,0,0,0
44000000,2,48.5,6.0,6.0,2024.0,0,1,0
45000000,1,52.0,8.0,9.0,2021.0,0,1,0
82640000,3,103.3,8.0,12.0,2025.0,0,1,0
83470000,3,98.2,4.0,12.0,2025.0,0,1,0
29700000,1,45.0,2.0,6.0,2017.0,0,0,0
24500000,1,31.0,4.0,5.0,1976.0,0,0,1
26500000,2,55.0,5.0,5.0,2019.0,0,0,0
40000000,2,43.0,2.0,15.0,2022.0,0,1,0
49000000,2,47.9,3.0,13.0,2020.0,0,1,0
125000000,3,120.0,2.0,14.0,2021.0,0,1,0
45000000,3,66.9,4.0,6.0,2024.0,0,1,0
153000000,3,141.4,1.0,2.0,2021.0,0,1,0
125000000,3,120.0,2.0,14.0,2021.0,0,1,0
45000000,3,66.9,4.0,6.0,2024.0,0,1,0
153000000,3,141.4,1.0,2.0,2021.0,0,1,0
32000000,1,41.5,8.0,9.0,2006.0,0,1,0
33800000,3,60.0,4.0,4.0,1966.0,0,0,1
50000000,1,47.9,6.0,7.0,1976.0,1,0,0
37500000,2,69.1,6.0,7.0,2024.0,0,1,0
34500000,3,74.6,1.0,5.0,2022.0,0,1,0
36000000,1,51.0,1.0,5.0,2010.0,0,0,0
61000000,3,94.0,19.0,21.0,2017.0,0,1,0
120000000,3,100.8,2.0,12.0,2021.0,0,1,0
25800000,1,39.2,1.0,9.0,2025.0,0,1,0
31500000,2,72.0,1.0,3.0,1972.0,0,0,1
230000000,4,187.9,3.0,7.0,2007.0,0,1,0
48500000,2,46.0,12.0,13.0,2023.0,0,1,0
43500000,2,55.0,2.0,5.0,1974.0,0,0,1
37000000,2,45.0,3.0,4.0,1965.0,1,0,0
350000000,6,300.0,2.0,4.0,2021.0,0,1,0
95000000,3,100.0,15.0,21.0,2009.0,0,1,0
23400000,1,35.0,2.0,12.0,2024.0,0,1,0
32000000,1,31.5,5.0,5.0,1984.0,0,0,1
22000000,2,35.0,2.0,9.0,2025.0,0,0,0
35000000,1,30.0,5.0,12.0,2019.0,0,1,0
24500000,1,45.0,10.0,12.0,2018.0,0,1,0
35000000,2,42.6,4.0,5.0,1977.0,0,0,1
27000000,1,37.0,12.0,12.0,2023.0,0,1,0
26000000,1,40.9,1.0,9.0,2017.0,0,1,0
24800000,1,46.0,3.0,7.0,2026.0,0,1,0
32000000,2,46.0,4.0,9.0,2024.0,0,0,0
54000000,3,53.0,9.0,13.0,2022.0,0,1,0
18000000,1,18.0,5.0,5.0,1976.0,0,0,0
47000000,3,72.0,9.0,9.0,1986.0,0,0,1
51000000,3,68.0,1.0,3.0,1947.0,1,0,0
28000000,2,36.1,2.0,6.0,2017.0,1,0,0
27000000,1,36.0,2.0,5.0,2023.0,0,1,0
18500000,1,32.4,9.0,9.0,2025.0,0,1,0
39000000,2,40.0,3.0,4.0,1965.0,1,0,0
26000000,1,38.0,8.0,9.0,2009.0,0,1,0
113000000,4,125.0,3.0,5.0,1983.0,1,0,0
48000000,3,45.0,1.0,6.0,2024.0,0,1,0
39700000,3,62.0,5.0,5.0,1972.0,0,0,1
25900000,1,33.0,4.0,6.0,2025.0,0,1,0
22000000,2,40.4,5.0,9.0,2026.0,0,1,0
413000000,4,238.0,2.0,3.0,2018.0,0,1,0
90000000,3,128.0,11.0,13.0,2012.0,0,1,0
44000000,3,58.0,3.0,5.0,1973.0,0,0,1
24500000,1,35.4,4.0,5.0,2024.0,0,1,0
65000000,3,75.0,3.0,9.0,1991.0,0,0,1
32000000,3,60.1,1.0,4.0,1973.0,0,0,1
35900000,2,48.0,5.0,5.0,1987.0,1,0,0
26500000,2,35.0,3.0,9.0,2025.0,0,1,0
26000000,1,34.4,3.0,3.0,1981.0,1,0,0
30000000,2,53.0,4.0,9.0,2025.0,0,1,0
30000000,1,45.0,5.0,5.0,2017.0,0,1,0
52900000,3,90.0,10.0,10.0,2023.0,0,1,0
56000000,3,75.5,3.0,8.0,1978.0,0,0,1
41000000,2,50.9,7.0,16.0,2026.0,0,1,0
36000000,1,42.2,4.0,16.0,2025.0,0,1,0
46900000,3,93.0,1.0,3.0,2025.0,0,1,0
82000000,2,61.6,7.0,12.0,2023.0,0,1,0
55000000,2,57.0,7.0,16.0,2026.0,0,1,0
36000000,1,42.0,11.0,16.0,2026.0,0,1,0
41000000,2,50.8,11.0,16.0,2026.0,0,1,0
74000000,4,97.0,4.0,5.0,1987.0,1,0,0
83000000,3,93.0,7.0,9.0,1995.0,0,1,0
20000000,1,37.0,7.0,9.0,2026.0,0,1,0
37500000,2,64.0,8.0,21.0,2012.0,0,1,0
46500000,2,48.5,3.0,17.0,2025.0,0,1,0
35000000,2,57.0,17.0,17.0,2016.0,0,1,0
147000000,4,210.6,4.0,5.0,2018.0,0,1,0
44990000,3,67.0,4.0,5.0,1985.0,0,0,1
87000000,3,100.6,8.0,18.0,2015.0,0,1,0
85000000,4,100.0,9.0,10.0,2023.0,0,1,0
44990000,3,83.8,8.0,9.0,2017.0,0,1,0
25500000,1,34.6,2.0,3.0,1984.0,1,0,0
47000000,3,72.0,4.0,7.0,2023.0,0,1,0
95000000,3,109.2,4.0,8.0,2019.0,0,1,0
65000000,3,96.0,7.0,12.0,2024.0,0,0,0
105000000,4,120.0,5.0,9.0,2006.0,0,1,0
26000000,1,45.0,5.0,6.0,1984.0,0,0,0
65000000,4,95.3,4.0,13.0,2020.0,0,1,0
85000000,3,104.0,11.0,18.0,2022.0,0,1,0
36000000,2,41.3,4.0,4.0,1961.0,1,0,0
49750000,2,50.0,12.0,14.0,2023.0,0,1,0
51000000,2,78.0,4.0,16.0,2025.0,0,1,0
41000000,2,52.5,4.0,9.0,1972.0,0,0,1
53000000,3,79.2,1.0,9.0,1981.0,0,0,1
42600000,2,52.8,3.0,13.0,2023.0,0,0,0
29500000,2,44.4,1.0,4.0,1968.0,0,0,0
77000000,3,102.0,6.0,21.0,2015.0,0,1,0
112000000,3,135.8,11.0,11.0,2022.0,0,1,0
31900000,2,64.0,3.0,6.0,2009.0,0,1,0
75000000,3,82.3,12.0,12.0,2019.0,0,1,0
20500000,1,30.0,6.0,9.0,2011.0,0,1,0
48000000,2,51.9,7.0,16.0,2026.0,0,1,0
58000000,4,97.0,2.0,10.0,2022.0,0,1,0
118000000,3,115.0,2.0,13.0,2023.0,0,0,0
41000000,2,53.0,1.0,5.0,1983.0,0,0,1
50000000,4,100.0,3.0,5.0,2002.0,1,0,0
53000000,2,42.0,14.0,16.0,2023.0,0,1,0
53000000,2,59.4,6.0,6.0,2025.0,0,1,0
32000000,1,35.0,2.0,5.0,1990.0,0,0,1
135000000,3,120.0,4.0,5.0,2017.0,0,1,0
76000000,2,75.0,2.0,3.0,2021.0,0,1,0
49900000,3,72.0,4.0,5.0,1989.0,1,0,0
22500000,1,34.0,8.0,12.0,2024.0,0,1,0
30900000,3,76.0,10.0,10.0,2026.0,0,1,0
60000000,2,60.0,17.0,18.0,2022.0,0,1,0
130000000,4,170.0,15.0,15.0,2007.0,0,1,0
120500000,3,145.0,14.0,19.0,2011.0,0,1,0
24500000,1,29.0,3.0,6.0,2025.0,0,1,0
29500000,2,38.1,5.0,12.0,2025.0,0,1,0
26000000,1,38.0,2.0,6.0,2022.0,0,1,0
135000000,3,99.9,12.0,14.0,2020.0,0,1,0
26500000,3,57.3,3.0,4.0,1968.0,1,0,0
25900000,1,43.0,5.0,9.0,2025.0,0,1,0
24500000,1,42.0,3.0,13.0,2018.0,0,1,0
37000000,2,42.0,1.0,4.0,1980.0,0,0,1
86000000,3,85.0,5.0,5.0,1973.0,1,0,0
35500000,2,50.0,2.0,10.0,2010.0,0,1,0
44000000,2,59.1,2.0,12.0,2022.0,0,1,0
47000000,3,65.0,4.0,5.0,1983.0,0,0,0
49000000,2,62.3,2.0,9.0,2023.0,0,1,0
63000000,3,62.6,1.0,4.0,1969.0,1,0,0
69000000,3,89.0,13.0,13.0,2021.0,0,1,0
23500000,1,39.0,5.0,9.0,2026.0,0,1,0
36800000,2,51.0,5.0,9.0,2025.0,0,1,0
43000000,2,55.0,7.0,10.0,2013.0,0,1,0
24800000,1,35.0,4.0,9.0,2025.0,0,1,0
68000000,3,56.3,4.0,5.0,1978.0,0,0,1
58000000,2,60.0,4.0,9.0,1989.0,0,0,1
32000000,2,51.6,5.0,5.0,1992.0,1,0,0
36000000,2,53.3,2.0,9.0,2020.0,0,1,0
19900000,1,40.0,5.0,6.0,2012.0,0,1,0
71725500,2,76.0,19.0,19.0,2020.0,0,1,0
35500000,3,55.0,1.0,3.0,1961.0,0,0,1
113000000,3,88.9,15.0,15.0,2018.0,0,1,0
28000000,1,48.0,5.0,9.0,2023.0,0,1,0
34500000,1,38.0,4.0,5.0,1984.0,1,0,0
26200000,2,35.0,4.0,9.0,2025.0,0,1,0
43000000,3,80.6,3.0,5.0,2020.0,0,1,0
95000000,3,77.0,13.0,13.0,2021.0,0,1,0
48000000,3,81.0,5.0,9.0,2023.0,0,0,0
61000000,3,100.0,3.0,3.0,2025.0,0,1,0
18000000,1,33.7,5.0,5.0,1989.0,1,0,0
57500000,2,62.5,9.0,13.0,2021.0,0,1,0
50000000,3,83.0,6.0,9.0,2018.0,0,1,0
75000000,2,70.0,18.0,18.0,1984.0,0,1,0
38000000,2,58.0,13.0,21.0,2012.0,0,1,0
27500000,1,29.0,3.0,12.0,2018.0,0,1,0
67900000,2,91.5,4.0,9.0,2011.0,0,1,0
32000000,2,54.2,8.0,9.0,2023.0,0,1,0
50000000,2,82.3,13.0,13.0,2019.0,0,1,0
35500000,2,42.0,3.0,4.0,1961.0,1,0,0
130000000,4,125.0,14.0,16.0,2010.0,0,1,0
48000000,2,51.6,3.0,5.0,1983.0,1,0,0
225000000,5,200.0,1.0,8.0,2013.0,0,1,0
21000000,1,28.0,6.0,10.0,2019.0,0,1,0
53000000,3,131.0,12.0,16.0,2012.0,0,1,0
55000000,2,50.0,6.0,6.0,2025.0,0,1,0
24900000,1,40.0,3.0,5.0,2021.0,0,1,0
46000000,3,80.0,1.0,2.0,2009.0,0,0,0
99000000,3,120.0,10.0,13.0,2006.0,0,1,0
44000000,2,47.18,2.0,6.0,2025.0,0,1,0
38500000,3,55.5,5.0,5.0,1975.0,0,0,1
74500000,2,63.0,4.0,4.0,2024.0,0,0,0
75000000,4,80.0,1.0,5.0,1980.0,0,0,1
45000000,3,66.5,4.0,5.0,1981.0,0,0,1
27000000,1,50.0,8.0,9.0,2012.0,0,1,0
30400000,1,50.8,4.0,9.0,2008.0,0,1,0
135000000,4,155.0,1.0,3.0,2026.0,0,1,0
180000000,5,200.0,4.0,12.0,2012.0,0,1,0
68800128,3,73.0,8.0,9.0,1987.0,0,0,0
32000100,1,31.0,4.0,12.0,2020.0,0,1,0
33000000,2,55.0,8.0,12.0,2024.0,0,1,0
48000000,3,71.0,3.0,3.0,1989.0,1,0,0
33000000,2,64.5,5.0,5.0,2016.0,0,1,0
135000000,4,141.0,14.0,15.0,2007.0,0,1,0
41500000,1,41.4,9.0,12.0,2020.0,0,1,0
43500000,3,55.0,8.0,13.0,2025.0,0,1,0
91000000,3,87.1,14.0,14.0,2006.0,0,1,0
58500000,2,61.6,8.0,9.0,2026.0,0,1,0
52000000,1,40.0,4.0,9.0,2025.0,0,1,0
24000000,2,43.0,2.0,5.0,2012.0,0,1,0
20500000,1,31.5,3.0,10.0,2021.0,0,1,0
65000000,3,89.2,10.0,12.0,2023.0,0,1,0
65650000,2,60.0,13.0,13.0,2019.0,0,1,0
54000000,2,52.9,4.0,4.0,1976.0,1,0,0
35900000,2,46.0,6.0,12.0,2025.0,0,1,0
